#2012-04-20T06:08:53NZST
#System Version : jpf-1.0.2
#Source Packages: org.java.plugin
#Ignore Packages: 
#Distributed    : source,source-boot,source-tools
#Source Roots   : source,source-boot,source-tools
#1. Fully-qualified type name
#2. location in bin
#3. location in src
#4. 0=in src pkg (user-defined), 1=not in src pkg. See 'Source Packages' above
#5. 0=both bin and src, 1=bin only, 2=src only
#6. 0=distributed, 1 = not distributed. Source code in 'Distributed' above
#7. 0=top-level public, 4=top-level non-public, 1=top-level different name, 2=nested, 3=probably haven't seen source, -1 no source, or not parsed
#8. LOC - physical lines in file (for public type only)
#9. NCLOC - non-commented lines of code in file (for public type only)
#
org.java.plugin.registry.xml.PluginElementImpl	jpf.jar	source/org/java/plugin/registry/xml/PluginElementImpl.java	0	0	0	4	89	44
org.java.plugin.registry.xml.PluginFragmentImpl	jpf.jar	source/org/java/plugin/registry/xml/PluginFragmentImpl.java	0	0	0	4	167	91
org.java.plugin.registry.xml.PluginPrerequisiteImpl	jpf.jar	source/org/java/plugin/registry/xml/PluginPrerequisiteImpl.java	0	0	0	4	194	112
org.java.plugin.registry.xml.PluginRegistryImpl	jpf.jar	source/org/java/plugin/registry/xml/PluginRegistryImpl.java	0	0	0	0	1215	940
org.java.plugin.registry.xml.PluginRegistryImpl$ManifestInfoImpl	jpf.jar	source/org/java/plugin/registry/xml/PluginRegistryImpl.java	0	0	0	2	0	0
org.java.plugin.registry.xml.PluginRegistryImpl$RegistryChangeDataImpl	jpf.jar	source/org/java/plugin/registry/xml/PluginRegistryImpl.java	0	0	0	2	0	0
org.java.plugin.registry.xml.SimpleStack	jpf.jar	source/org/java/plugin/registry/xml/BaseHandler.java	0	0	0	1	0	0
org.java.plugin.boot.Application	jpf-boot.jar	source-boot/org/java/plugin/boot/Application.java	0	0	0	0	35	4
org.java.plugin.boot.ApplicationInitializer	jpf-boot.jar	source-boot/org/java/plugin/boot/ApplicationInitializer.java	0	0	0	0	62	7
org.java.plugin.boot.ApplicationPlugin	jpf-boot.jar	source-boot/org/java/plugin/boot/ApplicationPlugin.java	0	0	0	0	48	7
org.java.plugin.boot.Boot	jpf-boot.jar	source-boot/org/java/plugin/boot/Boot.java	0	0	0	0	765	477
org.java.plugin.boot.BootErrorHandler	jpf-boot.jar	source-boot/org/java/plugin/boot/BootErrorHandler.java	0	0	0	0	60	9
org.java.plugin.boot.BootErrorHandlerConsole	jpf-boot.jar	source-boot/org/java/plugin/boot/BootErrorHandlerConsole.java	0	0	0	0	75	20
org.java.plugin.boot.BootErrorHandlerGui	jpf-boot.jar	source-boot/org/java/plugin/boot/BootErrorHandlerGui.java	0	0	0	0	84	38
org.java.plugin.boot.ControlThread	jpf-boot.jar	source-boot/org/java/plugin/boot/ControlThread.java	0	0	0	4	342	302
org.java.plugin.boot.DefaultApplicationInitializer	jpf-boot.jar	source-boot/org/java/plugin/boot/DefaultApplicationInitializer.java	0	0	0	0	386	251
org.java.plugin.boot.DefaultPluginsCollector	jpf-boot.jar	source-boot/org/java/plugin/boot/DefaultPluginsCollector.java	0	0	0	0	240	156
org.java.plugin.boot.DefaultPluginsCollector$LocationsDescriptorHandler	jpf-boot.jar	source-boot/org/java/plugin/boot/DefaultPluginsCollector.java	0	0	0	2	0	0
org.java.plugin.boot.ErrorDialog	jpf-boot.jar	source-boot/org/java/plugin/boot/ErrorDialog.java	0	0	0	0	537	382
org.java.plugin.boot.ErrorDialog$1	jpf-boot.jar	source-boot/org/java/plugin/boot/ErrorDialog.java	0	0	0	2	0	0
org.java.plugin.boot.ErrorDialog$2	jpf-boot.jar	source-boot/org/java/plugin/boot/ErrorDialog.java	0	0	0	2	0	0
org.java.plugin.boot.ErrorDialog$3	jpf-boot.jar	source-boot/org/java/plugin/boot/ErrorDialog.java	0	0	0	2	0	0
org.java.plugin.boot.ErrorDialog$4	jpf-boot.jar	source-boot/org/java/plugin/boot/ErrorDialog.java	0	0	0	2	0	0
org.java.plugin.boot.PluginsCollector	jpf-boot.jar	source-boot/org/java/plugin/boot/PluginsCollector.java	0	0	0	0	49	7
org.java.plugin.boot.ServiceApplication	jpf-boot.jar	source-boot/org/java/plugin/boot/ServiceApplication.java	0	0	0	0	34	4
org.java.plugin.boot.SimpleSplashHandler	jpf-boot.jar	source-boot/org/java/plugin/boot/Boot.java	0	0	0	1	0	0
